,t-SNE 1,t-SNE 2
E115_150,-11.625359,1.6442714
E116_736,13.028193,-1.6853106
E117_349,0.060040634,3.642832
E118_427,3.6274295,-3.0354853
E119_105,-13.811637,1.4753903
E120_139,-12.5580225,1.2157028
E121_363,-1.6419877,-3.0645313
E122_206,-10.065359,1.1142268
E123_617,9.841491,0.9363109
E124_137,-11.872924,0.5258261
E125_88,-18.312412,0.8262351
E126_492,2.488587,-3.4809225
E127_211,-10.234682,0.7159411
E128_555,10.05876,-1.8740834
E129_36,-18.376232,1.0632743
E130_471,1.9280257,4.413185
E131_749,13.447713,-1.043134
E132_37,-16.916943,1.6761522
E133_665,13.124789,-1.6146382
E134_427,-0.16908291,-4.2321405
E135_374,0.96768725,3.8290377
E136_764,17.829432,-2.1694715
E137_301,-5.062338,1.7404023
E138_329,-3.8282561,1.2721331
E139_784,18.087212,-1.7283654
E140_367,0.48277563,-4.044797
E141_419,0.51828897,-3.7717886
E142_750,10.000023,-0.90195096
E143_207,-5.8625865,0.87577134
E144_130,-10.73946,1.0025414
E145_334,-2.9714055,0.6860024
E146_195,-7.655307,1.1571769
E147_613,13.729111,-1.5665892
E148_73,-16.142708,1.1773636
E149_785,14.387226,-0.99530923
E150_224,-6.858312,-0.11470176
E151_490,0.63083214,-4.5010962
E152_388,0.10401612,-3.9032707
E153_333,-2.2444398,2.9639184
E154_314,-2.1337495,-3.4604766
E155_202,-7.08844,1.3422272
E156_467,1.6545686,4.170531
E157_187,-11.271287,0.090720005
E158_772,17.113424,-1.3817146
E159_143,-11.102942,0.8088091
E160_308,-2.2183788,-2.670862
E161_396,-1.1817209,3.5940626
E162_154,-12.28418,1.2556299
E163_296,-1.9032732,-1.8537248
E164_147,-10.85213,0.56915
E165_178,-10.824778,0.0017526757
E166_24,-17.166748,0.667058
E167_699,14.562401,-2.47602
E168_155,-12.241025,1.2496014
E169_378,-1.5350097,3.2606003
E170_455,1.0507886,-3.7130919
E171_129,-14.511849,0.68379265
E172_585,6.5745544,1.2811555
E173_66,-18.350388,0.96537375
E174_686,9.808666,-0.89506394
E175_374,-0.73468834,3.741295
E176_183,-11.201029,1.1391628
E177_29,-17.495928,0.8608203
E178_446,-0.3901489,3.6385114
E179_652,12.879214,-1.5970368
E180_151,-12.222634,1.2611773
E181_138,-11.856339,0.037335515
E182_714,18.1129,-1.3824482
E183_771,15.229826,-1.9418356
E184_456,1.0583715,4.041181
E185_133,-11.403413,0.5721463
E186_466,0.63955677,-4.4947615
E187_678,14.887829,-1.9595579
E188_338,-1.1151435,-2.3874383
E189_650,12.130003,-0.46096992
E190_775,15.236596,-2.2642674
E191_39,-16.271864,0.90473473
E192_19,-18.544035,1.3204936
E193_706,8.416003,-0.74074566
E194_434,1.0172826,3.579365
E195_736,17.832573,-1.8360559
E196_558,10.43634,-1.1806811
E197_435,-1.4716291,-2.88608
E198_577,1.2469615,-4.4512086
E199_212,-9.150071,0.86547685
E200_447,3.124383,3.009876
E201_570,5.9243636,1.7487663
E202_670,7.7767916,0.70963305
E203_45,-15.80488,0.6447188
E204_707,16.241442,-1.7673697
E205_433,0.8352133,-3.9597433
E206_206,-6.4720263,0.4674233
E207_775,15.025208,-1.9615781
E208_795,14.644593,-1.1805193
E209_615,10.248069,-0.032824326
E210_571,5.1915126,0.85298985
E211_256,-5.0592613,1.649504
E212_595,13.847369,-1.1426342
E213_203,-6.5939646,0.8365718
E214_383,-1.7935996,-2.8405423
E215_438,-1.7005405,-2.7532063
E216_412,-0.56886476,-4.1457496
E217_541,9.303834,-0.6960298
E218_279,-1.6000853,3.5846531
E219_439,-2.9580255,2.2859585
E220_150,-11.855161,0.5059777
E221_262,-5.799032,0.69259757
E222_483,2.6236055,-3.3349633
E223_677,15.198643,-1.0842017
E224_109,-17.324636,0.83021885
E225_142,-11.780045,1.7388976
E226_615,6.8363223,-0.2742081
E227_572,7.212912,-0.67321944
E228_205,-6.1033087,0.3623493
E229_634,11.762376,-2.7237098
E230_419,3.4235253,-3.3875515
E231_576,3.9549656,-2.6653087
E232_7,-18.788134,2.1846929
E233_242,-5.3211026,0.13719003
E234_452,1.6412538,-3.9040852
E235_376,0.33175576,-3.9968836
E236_390,0.66629404,3.4654055
E237_706,13.226912,-1.352775
E238_726,15.274809,-1.4895792
E239_113,-14.691652,1.197013
E240_160,-11.67187,1.0292469
E241_558,2.146242,3.2470167
E242_326,-2.4898334,-3.0343518
E243_276,-5.2042613,0.83781785
E244_242,-6.293408,1.6253693
E245_7,-19.166481,1.7106661
E246_173,-11.0889225,0.2310821
E247_591,10.911922,0.21452421
E248_144,-10.858693,0.030719006
E249_50,-17.47059,1.9153092
E250_245,-5.897554,2.0328481
E251_322,-2.1209507,-3.5616732
E252_640,9.354775,-1.6506559
E253_305,-2.1075306,-2.002225
E254_467,3.2858806,2.7445476
E255_169,-7.58804,0.79103017
E256_262,-5.4312515,1.1597445
E257_724,17.99396,-2.460273
E258_744,18.622892,-2.1577888
E259_195,-11.565712,0.79743576
E260_269,-2.174895,-0.7612428
E261_627,10.941177,-1.0822415
E262_770,18.463873,-1.9056019
E263_542,4.1790266,-2.7202113
E264_69,-16.00681,0.6072355
E265_71,-15.755178,0.35759446
E266_629,6.0058236,1.1170874
E267_771,16.307959,-1.920075
E268_37,-16.66985,0.5487722
E269_327,-0.46606812,-4.035584
E270_116,-13.848555,0.529466
E271_634,13.729001,-1.9535781
E272_42,-15.982063,1.0814011
E273_117,-16.025505,1.4824721
E274_519,4.100288,-2.874652
E275_290,-1.9215432,-3.6523447
E276_363,0.47766712,-4.644998
E277_109,-15.4059925,0.9093741
E278_258,-5.773261,0.9698912
E279_295,-1.7500893,-3.5016325
E280_633,12.71367,-1.0875511
E281_489,4.930016,-3.0473013
E282_576,11.166414,-0.12285345
E283_386,0.8117853,3.803933
E284_748,15.924943,-1.7558837
E285_328,-1.7715391,-2.9582314
E286_77,-17.5578,2.0848126
E287_473,11.522678,-1.1330754
E288_719,18.106003,-1.3693104
E289_107,-15.845412,1.3130546
E290_516,6.9829073,0.0059955963
E291_670,7.3658447,-0.5973824
E292_239,-12.59649,0.5997363
E293_457,-0.010795538,-4.1145964
E294_607,9.954674,-0.90340245
E295_150,-14.545868,0.59191453
E296_312,0.5340201,3.7347667
E297_279,-6.4343233,-0.06917968
E298_166,-8.311869,1.3123223
E299_571,3.2536547,2.9022667
E300_243,-6.572596,0.93020934
E301_743,3.6886113,-2.6956968
E302_546,4.3013225,1.9749986
E303_495,1.3817819,3.1643395
E304_233,-9.794012,0.9405052
E305_736,14.130061,-1.1370487
E306_469,2.8313382,2.8896132
E307_734,16.253935,-1.4254268
E308_345,-2.275928,0.22350994
E309_65,-19.12403,1.7921739
E310_761,10.304336,-0.28344008
E311_396,-1.2595243,3.3028877
E312_108,-12.319968,1.3869357
E313_135,-16.117744,1.6353011
E314_546,9.475711,0.806907
E315_450,0.8545708,-4.006743
E316_507,0.5223237,-3.7318206
E317_730,14.522578,-1.4624949
E318_618,5.327053,0.7517361
E319_471,9.327038,-2.1910002
E320_464,3.1554213,-3.4043472
E321_286,-0.68873966,4.4950833
E322_505,3.5499136,-3.0611696
E323_570,13.264817,-1.0471643
E324_645,14.567121,-1.84196
E325_745,18.134146,-2.2711706
E326_723,14.639547,-1.3094354
E327_720,11.684432,-0.8770839
E328_752,17.974953,-1.5688013
E329_356,-2.0523036,-2.9452755
E330_626,8.020409,-0.55833995
E331_232,-6.1728134,2.3961983
E332_158,-10.466798,0.45224604
E333_264,-2.4171407,2.3405006
E334_231,-6.497354,0.8215176
E335_787,18.147392,-1.2104201
E336_170,-11.305421,1.0566875
E337_0,-19.233862,2.3088698
E338_82,-16.310776,1.9184034
E339_228,-8.0477495,0.8728291
E340_674,14.249067,-1.5894864
E341_621,9.57313,-0.864565
E342_490,1.2041768,-4.0240583
E343_92,-16.37424,-0.05455222
E344_303,-2.7355275,-2.562487
E345_457,8.82188,1.1243138
E346_142,-11.736309,1.1677536
E347_726,6.61513,-0.87620485
E348_184,-9.7343025,0.63669395
E349_734,18.644117,-2.0031223
E350_742,11.698867,-1.0684705
E351_506,5.835462,-1.4630128
E352_7,-18.485903,2.4002273
E353_187,-9.117422,1.4828686
E354_97,-16.170843,1.2994494
E355_430,3.2077734,-3.137147
E356_638,13.348331,-2.4330769
E357_493,3.6854377,-3.1427627
E358_7,-18.656584,2.107861
E359_205,-9.088927,1.3464208
E360_426,1.5002891,-3.6266797
E361_611,10.913068,-0.41346008
E362_226,-5.394605,1.3677382
E363_211,-10.263367,0.47430032
E364_51,-17.50726,1.1325239
E365_419,3.636093,2.6477475
E366_674,13.692335,-1.3933518
E367_669,10.47739,-0.37746143
E368_189,-10.007678,1.0588177
E369_202,-6.352954,1.4965974
E370_128,-13.557995,1.345105
E371_198,-8.916475,0.045839664
E372_235,-6.280391,0.42597616
E373_76,-16.356817,0.17275998
E374_62,-16.936901,0.42494777
E375_769,18.177979,-2.5835705
E376_246,-5.348986,0.6737899
E377_670,13.927031,-0.6564329
E378_258,-2.5088954,2.959921
E379_261,-2.295323,-2.72942
E380_484,2.6272175,-3.48115
E381_649,10.046712,-0.03243698
E382_563,4.602163,1.9147049
E383_737,18.07702,-2.4213321
E384_248,-5.9715495,2.6431682
E385_702,15.501588,-1.2368456
E386_311,-1.7781596,-2.9391696
E387_433,1.882106,4.1750526
E388_573,10.857243,-0.16642976
E389_418,-0.68589497,4.0951934
E390_447,4.141773,1.5022382
E391_427,0.48595452,4.154277
E392_514,3.612339,2.5212338
E393_387,-1.0773245,-4.495693
E394_207,-6.722839,0.34595126
E395_356,-0.4785885,-4.212489
E396_265,-5.5198946,1.7696505
E397_794,10.61488,-1.1035892
E398_122,-11.973246,0.44634274
E399_555,11.007557,-0.5932893
E400_190,-9.983646,0.5237237
E401_315,0.24368154,-3.6896944
E402_24,-18.380724,0.9849579
E403_709,10.251552,-1.2038563
E404_746,10.669737,-0.6324137
E405_208,-5.554029,1.126077
E406_511,4.869966,2.159179
E407_725,16.824848,-2.1825316
E408_619,13.69096,-1.7355165
E409_56,-16.95985,0.5989498
E410_615,9.024615,-0.6378332
E411_77,-17.246136,0.7540315
E412_456,3.931065,-3.0144784
E413_586,14.535594,-2.1603005
E414_77,-16.838272,0.22811358
E415_528,4.3268776,-2.981514
E416_356,-1.9051017,3.236939
E417_79,-15.541846,0.3262293
E418_583,11.3561,-1.5069765
E419_792,10.918872,-1.0807127
E420_37,-16.204376,1.3383865
E421_158,-12.553523,0.7789214
E422_521,5.5560546,-0.13431036
E423_354,-0.1806489,3.6144269
E424_305,-0.87020475,3.2012303
E425_538,4.293375,1.9032401
E426_526,5.1831098,1.1766983
E427_738,13.408811,-0.84253216
E428_371,-1.9111958,-3.6034362
E429_474,-2.420316,0.56194985
E430_373,-0.6503702,-3.618059
E431_58,-17.86196,1.953734
E432_106,-15.434108,0.5221489
E433_254,-13.058716,1.4611216
E434_541,0.110616565,-4.786777
E435_147,-12.119591,0.8375402
E436_312,-4.3815656,2.2457113
E437_366,-1.7321025,-3.7364242
E438_637,11.688483,-1.1816328
E439_688,3.0141866,3.045823
E440_589,5.0868516,-1.7990277
E441_291,-6.136093,0.71356875
E442_195,-5.5425735,0.3950816
E443_742,18.346663,-1.55155
E444_348,-0.9436003,3.5381913
E445_279,-5.9126987,1.7135597
E446_143,-9.996697,1.1221632
E447_770,14.010554,-2.1778078
E448_108,-17.695374,2.2215428
E449_490,4.9095573,1.4452978
E450_746,14.68241,-1.3758795
E451_225,-4.8581676,1.6909218
E452_449,3.2935703,-3.1895819
E453_382,-0.8638752,-4.192689
E454_387,0.63111305,3.5212586
E455_259,-2.947066,-2.459421
E456_42,-15.96426,0.3978923
E457_61,-16.058561,0.8989313
E458_381,2.1051414,3.8652442
E459_209,-6.8440175,1.6464064
E460_790,17.974483,-1.8673648
E461_742,15.131136,-2.2647834
E462_211,-6.246522,1.2324244
E463_619,15.055288,-1.6142403
E464_158,-13.6977215,0.8851727
E465_31,-16.928196,0.8149257
E466_557,3.7005243,-3.0759344
E467_613,10.968365,-0.75842863
E468_309,-1.5111548,3.6030765
E469_751,17.60452,-1.894205
E470_429,4.4188733,2.0507507
E471_679,12.545819,-1.2904279
E472_784,18.179476,-1.4831425
E473_105,-11.542511,0.06314588
E474_472,3.6896298,-2.9712286
E475_25,-17.685997,1.6746088
E476_318,-3.906221,-1.8418468
E477_704,15.861546,-1.400536
E478_396,-0.54830813,4.0745234
E479_170,-8.465927,0.8660714
E480_296,-2.213899,-0.9899288
E481_530,6.4295077,0.752743
E482_208,-9.944539,0.86908793
E483_773,17.939487,-2.7632987
E484_442,1.8011591,3.9148257
E485_189,-5.2712693,1.5173378
E486_181,-10.850039,1.3447654
E487_764,15.005916,-1.8843337
E488_708,18.154184,-1.4467996
E489_411,1.7581861,3.6039321
E490_390,-0.015846739,2.7710752
E491_607,12.866384,-1.4859371
E492_612,10.655756,-0.50540215
E493_272,-4.321246,0.3169006
E494_115,-15.916566,-0.03811566
E495_304,-3.1058433,1.1789805
E496_738,18.641085,-2.1117032
E497_155,-12.120359,0.88349336
E498_41,-17.25153,1.4468583
E499_34,-16.794989,0.7081374
E500_718,11.185545,0.21068567
E501_136,-12.706542,0.46559373
E502_605,5.671568,-0.16835184
E503_725,14.106449,-2.228073
E504_424,-0.62114674,-3.7888155
E505_782,18.338766,-2.378676
E506_683,15.81371,-2.0937128
E507_620,9.27874,-1.1163898
E508_705,7.5498104,-0.6775842
E509_108,-16.730991,1.5503656
E510_377,0.80736667,3.938471
E511_208,-5.702115,0.95535314
E512_645,10.03829,-0.10513312
E513_202,-5.450787,1.1264585
E514_12,-18.117483,0.79994065
E515_500,10.576689,-0.70166194
E516_559,5.514307,-1.7489573
E517_582,6.205194,-0.03965977
E518_607,10.452077,-0.33885762
E519_779,17.024279,-2.2309768
E520_142,-12.808288,1.0363264
E521_446,3.3438568,2.8863263
E522_709,16.490648,-2.007108
E523_796,18.276056,-2.4781916
E524_733,17.714954,-1.4655082
E525_176,-11.111627,2.0167747
E526_38,-17.34468,0.41375437
E527_574,6.616508,-0.53460395
E528_537,10.20608,-1.9826707
E529_728,17.829117,-1.2264726
E530_314,-1.2750982,3.4060667
E531_750,17.266521,-1.897539
E532_623,10.504871,-0.20107025
E533_489,1.4597869,4.1537557
E534_267,-5.309628,2.5778775
E535_637,18.097994,-2.016097
E536_41,-17.836685,1.2279396
E537_552,3.7884057,-3.029902
E538_680,12.095455,-1.5625361
E539_69,-16.100504,1.6314129
E540_23,-18.55255,1.940529
E541_583,10.121627,-0.82042813
E542_322,-2.867142,-2.542865
E543_406,0.07966815,-3.823254
E544_323,-0.36301264,3.5996633
E545_299,-10.601952,1.0417787
E546_158,-11.036247,1.4776341
E547_104,-13.674194,0.20734331
E548_129,-13.00321,0.7140954
E549_353,-0.038300265,-4.3527055
E550_431,-2.2950668,-2.9264486
E551_273,-4.8760514,2.2652307
E552_59,-16.775385,0.18368189
E553_463,4.6065273,1.8159935
E554_649,9.842526,-0.38007858
E555_189,-12.703169,0.9143518
E556_117,-12.231501,1.2971973
E557_156,-6.715352,1.6995307
E558_788,15.0719595,-1.823393
E559_554,0.62982833,-4.7004275
E560_493,4.6861534,0.91236454
E561_392,-3.8767164,-0.29443896
E562_427,0.5926681,4.0262575
E563_80,-13.311619,1.0353928
E564_285,-5.733594,1.8352302
E565_112,-12.931365,0.31431067
E566_125,-15.807777,1.6382782
E567_773,16.838528,-1.4771699
E568_586,10.35464,-0.05281946
E569_587,10.962076,-0.47155875
E570_577,9.206099,-0.53215677
E571_738,11.306206,-1.6015947
E572_415,1.2729441,3.4470725
E573_625,10.571419,-0.9588725
E574_14,-18.472155,1.3662828
E575_52,-15.907709,0.913155
E576_95,-13.431574,0.7222785
E577_350,-1.952562,2.6626086
E578_44,-16.870058,0.33312657
E579_609,3.8486035,-2.5900562
E580_130,-13.797429,1.4557725
E581_659,11.54604,-0.7608007
E582_522,9.446643,-1.1577866
E583_252,-5.418314,2.1354585
E584_610,9.865793,-0.51568997
E585_733,18.337366,-2.3382087
E586_10,-18.953585,1.2515476
E587_438,0.53746563,-4.2883554
E588_538,5.894037,0.9234486
E589_428,1.420003,3.4620922
E590_67,-16.257292,2.1557858
E591_220,-5.3526206,2.234747
E592_122,-13.330481,1.1575171
E593_530,4.0386906,-2.766373
E594_498,-2.2899275,-0.44015166
E595_312,-0.64867616,-3.0398264
E596_707,13.634228,-1.6074052
E597_414,-1.2546048,4.106933
E598_207,-7.3487835,1.5921493
E599_185,-15.4771185,0.30697507
E600_361,-1.3953426,-3.9976652
E601_719,12.050625,-1.1244162
E602_373,-1.0662572,-2.7837179
E603_17,-18.312143,0.56617224
E604_265,-5.503022,2.8302648
E605_11,-18.523651,2.004262
E606_460,-1.0026374,-3.7459095
E607_546,6.7487082,-0.5014077
E608_542,4.7528615,1.7718643
E609_669,14.2879,-0.7708603
E610_491,1.3088704,-4.0724435
E611_639,8.511948,-0.9778248
E612_379,1.314306,4.0992293
E613_433,2.0314593,4.06073
E614_653,13.538281,-1.3491497
E615_357,-1.4363449,3.705452
E616_530,4.762109,-1.1378098
E617_646,10.706531,-1.1502578
E618_777,17.721325,-1.3958791
E619_672,17.910984,-1.0033661
E620_313,-5.076546,0.63910544
E621_105,-17.381939,2.0068212
E622_284,-5.0944247,2.0395646
E623_351,0.24649203,3.6014597
E624_19,-18.690916,1.1986737
E625_191,-5.156109,1.5192491
E626_561,11.886717,-1.3875678
E627_338,-1.2572138,3.5359416
E628_434,2.0416644,3.554285
E629_513,6.7039447,-2.2006235
E630_352,0.018620834,3.557354
E631_391,0.16435117,-4.725274
E632_430,1.509548,4.3912945
E633_718,14.358023,-1.0169144
E634_379,-2.4312863,-3.187913
E635_105,-16.562475,1.903664
E636_724,9.581171,-0.9065641
E637_529,8.850821,-0.98530555
E638_417,0.11055094,-3.7042603
E639_597,5.5289106,0.347427
E640_753,18.370966,-2.2303488
E641_412,-1.8146559,-3.1296558
E642_379,1.7403145,3.9681842
E643_101,-16.465021,0.9119728
E644_719,18.394718,-2.438509
E645_366,0.16642465,-4.2915344
E646_112,-12.335014,1.1105059
E647_759,15.508912,-1.4816939
E648_118,-12.167895,1.4445773
E649_141,-8.281441,1.2190931
E650_119,-11.498207,0.92313355
E651_387,0.01687038,3.6873085
E652_339,-1.5984672,-2.2786152
E653_789,10.9635515,-1.8297317
E654_166,-9.55201,1.3224356
E655_302,-5.6329265,1.5652997
E656_33,-16.988512,1.1712973
E657_121,-16.245907,1.0838186
E658_642,9.702117,-1.1426369
E659_194,-6.3026342,0.8240559
E660_462,1.0881671,-3.792236
E661_468,10.437389,-0.75146204
E662_407,0.15780894,-3.701623
E663_569,4.425221,2.4732697
E664_261,-5.5829268,1.3319416
E665_776,18.369358,-2.1216936
E666_656,14.152406,-1.1953374
E667_767,15.75261,-2.1816833
E668_351,-1.760909,-2.685509
E669_398,-1.4868363,-3.6124356
E670_694,12.931127,-0.592158
E671_241,-11.928222,1.0039904
E672_401,-1.5294249,1.7020493
E673_551,3.743945,-3.2048197
E674_141,-12.4043455,1.7384866
E675_242,-3.2862458,2.569611
E676_365,-1.178237,3.6481962
E677_66,-17.659962,0.8539427
E678_184,-11.273824,1.0404507
E679_347,-5.5525813,0.42991012
E680_380,-0.9487651,-4.0311794
E681_246,-5.5372925,1.2583306
E682_627,15.107723,-1.3556591
E683_367,-0.18064018,3.6906025
E684_779,18.044413,-2.2340293
E685_245,-7.470096,1.103606
E686_176,-5.2755995,1.7571884
E687_669,12.767053,-1.3389481
E688_200,-6.22438,0.78355485
E689_140,-14.566001,1.9018569
E690_679,15.143645,-1.2023484
E691_57,-16.989231,1.4679002
E692_430,-3.692008,-1.1953403
E693_739,15.681233,-2.0094895
E694_610,10.583318,0.14056985
E695_144,-13.730117,1.2109221
E696_61,-18.263931,1.0265479
E697_117,-15.475734,-0.35271466
E698_504,1.5789659,3.4984992
E699_202,-6.0793,0.59458715
E700_437,0.47584617,3.770774
E701_685,18.599316,-1.6239506
E702_209,-5.86801,1.9666327
E703_485,4.8962374,0.8038853
E704_265,-7.41977,0.28285652
E705_10,-18.846884,1.8964037
E706_23,-17.895012,0.8157626
E707_740,10.010154,-0.7892875
E708_263,-5.5157533,2.1204226
E709_199,-9.6648035,0.92998576
E710_220,-6.332046,2.1075013
E711_793,18.6459,-2.5383904
E712_519,1.4476746,3.6562955
E713_505,3.4694843,-2.7945623
E714_14,-18.115208,2.1892295
E715_316,-2.396951,-1.9066746
E716_408,0.47764,3.9050148
E717_340,-2.1878164,-1.7004695
E718_533,8.684787,-0.8004103
E719_249,-4.3740325,2.0317671
E720_11,-18.449581,1.5533733
E721_556,0.6179598,-4.1411996
E722_124,-13.010042,1.4353865
E723_678,15.171392,-1.9256774
E724_418,-1.1326505,-3.681225
E725_111,-13.179366,1.4021773
E726_181,-8.254085,1.2298985
E727_611,17.231058,-1.7454653
E728_113,-15.393778,0.88570905
E729_19,-18.118744,1.5442101
E730_621,9.090567,-0.49207643
E731_354,-2.8991714,-2.7834108
E732_450,2.6616974,3.0414834
E733_401,0.35084596,4.0376887
E734_547,12.329608,-0.6114258
E735_570,4.9053717,2.0331278
E736_603,3.0690176,2.804234
E737_62,-16.732252,0.5220977
E738_586,5.2182055,0.8877506
E739_201,-10.810718,0.72773916
E740_598,10.5335045,-0.4664215
E741_304,-0.9537895,3.8301015
E742_147,-16.618948,0.21505237
E743_574,0.85956264,-3.9211154
E744_323,-3.3632429,-2.1512482
E745_536,10.911563,-0.26409388
E746_507,10.538866,-0.5642629
E747_121,-11.716226,1.0493597
E748_39,-18.981052,1.3608742
E749_650,12.968248,-0.9625278
E750_72,-16.411493,0.7315829
E751_354,-5.3762364,0.7794637
E752_253,-5.685492,0.24406247
E753_760,16.56628,-1.7098603
E754_146,-11.927214,1.679586
E755_225,-4.6032815,-1.2570121
E756_468,-3.033148,2.4442358
E757_418,-2.2111957,-1.1351917
E758_350,0.28037328,4.06974
E759_698,12.766728,-1.4073701
E760_146,-12.796785,0.18014953
E761_230,-4.9343853,1.1533722
E762_272,-5.457593,2.1142368
E763_297,-8.732787,-0.08824256
E764_63,-18.420662,1.4865725
E765_521,4.2161674,2.0854135
E766_0,-19.233862,2.30887
E767_93,-13.683339,0.85841906
E768_585,5.1472535,1.5082443
E769_786,14.476901,-1.3774017
E770_202,-5.834891,1.9199175
E771_221,-11.174296,1.88703
E772_411,-2.8056526,0.3245712
E773_87,-17.504818,0.27625218
E774_154,-11.843846,0.10003326
E775_477,1.1687282,3.797963
E776_603,9.990168,-0.3278953
E777_213,-10.53038,0.6836358
E778_63,-15.963232,0.593099
E779_615,12.528372,-1.0001626
E780_130,-11.302733,1.2819519
E781_607,10.932596,-0.051983383
E782_630,13.844553,-2.333383
E783_94,-12.935807,1.152075
E784_774,17.893042,-2.593132
E785_21,-18.87329,1.5109549
E786_450,1.5320653,-4.1237693
E787_655,13.206877,-1.0822963
E788_272,-4.994232,0.8885472
E789_632,14.150997,-1.0934241
E790_645,11.575112,-0.5367618
E791_534,11.764813,-0.73591244
E792_390,0.76064694,4.54069
E793_656,2.7768705,2.9660974
E794_659,16.831463,-1.8288817
E795_720,11.320567,-0.20260036
E796_86,-16.515104,1.6881293
E797_745,15.088551,-1.3493135
E798_60,-16.394464,0.3632918
E799_274,-6.391888,1.9442301
E800_20,-18.368643,1.2089729
E801_204,-13.025881,0.7104574
E802_302,-0.63814855,4.4901977
E803_419,-0.9304922,3.1212788
E804_628,10.453015,0.20459232
E805_334,-2.9805706,0.2601644
E806_577,9.690735,-0.27075228
E807_563,5.0031004,0.3779368
E808_529,4.089491,-2.5917542
E809_703,14.3476515,-2.233544
E810_302,-1.5918992,-2.6761823
E811_584,3.391771,-3.6100962
E812_649,8.807778,-2.7960117
