,t-SNE 1,t-SNE 2
E426_593,13.124955,-0.29250246
E427_732,19.813389,-1.2337711
E428_197,-10.339068,0.3220451
E429_488,8.531478,-0.6903662
E430_630,16.273804,0.093981884
E431_648,16.41297,-1.7686749
E432_473,8.489507,-0.36015204
E433_122,-15.85233,-0.22781123
E434_329,-10.753551,1.0108196
E435_182,-9.237104,-0.15066351
E436_629,17.390505,0.03949834
E437_324,-3.4956393,0.23383634
E438_180,-17.865147,-0.018908046
E439_554,7.8316317,-0.32085195
E440_97,-15.198651,0.78292954
E441_97,-14.379718,0.8812597
E442_3,-21.6647,1.084305
E443_482,6.1597366,-0.37950087
E444_601,15.15368,-0.6710286
E445_379,-0.7297067,0.6930267
E446_133,-13.633565,-0.35144013
E447_223,-7.8228316,0.81291264
E448_154,-13.87805,-0.36040747
E449_586,7.385329,-0.32987067
E450_14,-21.589022,0.52134085
E451_86,-17.938377,0.7799293
E452_60,-19.155685,-0.15941544
E453_344,1.9651692,0.4049744
E454_356,-2.5096202,-0.3570025
E455_664,16.775015,-0.97911274
E456_740,20.733557,0.5706317
E457_308,-1.9674437,-0.5448302
E458_177,-13.588094,0.53524286
E459_188,-9.05359,-0.41782668
E460_641,7.7544346,0.008731334
E461_516,11.594291,0.16290195
E462_361,0.12354459,-0.39206478
E463_466,2.2767658,0.60224164
E464_739,19.203035,-0.58838457
E465_158,-8.886226,-0.043508884
E466_718,13.007943,0.035290793
E467_110,-18.941122,0.80985343
E468_302,-3.2415435,1.0974107
E469_668,17.475239,-0.9277747
E470_425,1.177282,-0.30901587
E471_728,20.740557,0.5824505
E472_673,16.61543,-0.97080934
E473_218,-8.421973,0.08559831
E474_571,12.499855,0.56893677
E475_358,-2.269761,-0.891419
E476_328,-4.273267,-0.03014111
E477_701,20.264107,-1.015411
E478_678,7.8705006,-1.2130845
E479_481,5.5970144,-0.06730274
E480_542,9.085261,-1.6728121
E481_45,-19.898829,0.7889053
E482_517,3.0686865,-0.6720049
E483_655,15.898823,-0.39673293
E484_504,2.0293376,0.1482081
E485_339,-3.9876714,0.19848248
E486_38,-19.57776,0.31217644
E487_716,19.9168,0.39493075
E488_594,8.560433,-1.0423403
E489_605,13.259238,0.25823644
E490_455,2.6667035,0.96708566
E491_674,13.22729,0.21437529
E492_342,3.2684202,-0.75502026
E493_402,2.7493122,-0.22928324
E494_457,2.2566772,-0.5326519
E495_23,-21.202919,0.7173629
E496_543,8.756787,-0.42641738
E497_514,8.4416065,-0.2903175
E498_593,14.858037,-0.8057706
E499_688,16.730492,-1.0808111
E500_474,1.8328843,-1.1284887
E501_676,18.981941,-0.76711094
E502_74,-19.030357,-0.019181432
E503_627,7.947106,-1.4909662
E504_557,10.309851,-0.3587664
E505_406,2.0542898,0.59124374
E506_326,-3.14745,0.46063426
E507_296,-1.6861154,-0.8827
E508_514,13.026499,-0.35409394
E509_64,-19.683586,1.1028534
E510_391,-4.2430544,-0.06297093
E511_431,3.8492107,0.33949202
E512_374,-8.801273,0.40439686
E513_717,17.58754,-0.888518
E514_521,8.214729,-1.3816121
E515_314,1.8010198,1.0061024
E516_226,-9.662777,0.6839268
E517_647,8.545746,-0.16185887
E518_285,-3.5737927,0.59784526
E519_503,11.37406,-0.65353847
E520_715,19.564453,-0.39658627
E521_377,-4.5532556,-0.84870446
E522_67,-19.101295,0.8984043
E523_372,-1.3428513,0.11385434
E524_550,10.563682,-0.43109226
E525_763,13.509191,0.02465575
E526_231,-9.255001,0.06086189
E527_328,-3.0367174,-0.31991228
E528_107,-15.848261,-0.16717345
E529_692,18.488552,-0.17205413
E530_147,-17.489573,0.82688016
E531_275,-8.47498,-0.21074547
E532_622,14.009531,0.2415829
E533_170,-12.746101,0.28538734
E534_516,7.1902347,-1.1972073
E535_144,-14.464553,0.12001757
E536_443,2.3928962,0.08900324
E537_601,6.1108785,-1.09263
E538_769,12.021388,1.0049547
E539_65,-19.697767,1.2626424
E540_664,15.78776,-0.79175645
E541_127,-13.19894,0.45768583
E542_704,20.796509,0.68833095
E543_351,-2.1467125,-0.6726331
E544_225,-8.076666,0.37524718
E545_690,14.805072,-0.62607646
E546_221,-7.710622,-0.3426831
E547_570,13.788929,-1.1193349
E548_453,5.9367423,-0.9676545
E549_225,-8.449289,0.18797854
E550_116,-13.770875,1.158712
E551_263,-6.590174,-0.31307954
E552_711,17.688288,-0.5212426
E553_14,-20.733967,0.5803499
E554_584,12.319477,0.20090799
E555_137,-13.657329,0.83458734
E556_175,-12.921295,-0.111709654
E557_596,12.235273,0.18559371
E558_279,-7.8928638,-0.40908676
E559_281,-7.0675154,0.02433307
E560_312,-2.1287868,0.096093886
E561_753,20.564362,0.3982382
E562_542,7.374924,-0.84771556
E563_503,8.374501,-0.5760738
E564_717,16.727552,-0.16296412
E565_390,1.7801361,0.7034679
E566_592,7.7862015,-0.5781446
E567_760,19.665491,-0.9469312
E568_559,14.527414,-0.7540787
E569_623,13.630937,0.42641202
E570_210,-7.590996,-0.032564018
E571_725,16.786793,-1.8872907
E572_277,-11.996685,0.45268577
E573_603,12.090095,0.689708
E574_309,-6.958569,0.12064222
E575_734,19.699604,-1.3405786
E576_466,6.3023033,0.17295307
E577_334,-8.175598,0.3644002
E578_56,-18.799309,1.2909502
E579_422,2.1014175,-0.79996127
E580_76,-19.479677,0.102844454
E581_126,-13.156961,0.707884
E582_332,2.2719662,-0.41338316
E583_488,1.5126593,-0.47850552
E584_674,15.493772,-0.6395775
E585_423,-2.7420785,-0.19127284
E586_512,7.560951,-1.3383421
E587_138,-14.689879,0.034942783
E588_652,19.409042,-1.2699028
E589_294,-3.2690907,-0.4331572
E590_745,16.606236,-0.96334463
E591_460,8.842499,-0.2221384
E592_751,20.571045,0.4289547
E593_72,-19.417757,1.155405
E594_680,14.996113,-0.51781124
E595_61,-19.714943,0.036658764
E596_364,0.24508642,1.4533037
E597_506,11.062346,0.33179438
E598_33,-19.406834,0.20556346
E599_723,13.838316,0.077633604
E600_608,7.3620014,-0.24374945
E601_79,-19.391863,-0.15238477
E602_642,13.696689,-0.48866817
E603_756,20.104162,-0.32125077
E604_779,19.672667,-0.08560303
E605_13,-20.621586,0.4814154
E606_28,-20.106312,0.7461127
E607_186,-15.237427,0.38713053
E608_48,-18.992357,-0.7561997
E609_295,-12.45301,0.02661661
E610_456,7.889224,-1.9043976
E611_386,3.4194345,0.2611671
E612_99,-16.32361,-0.7376973
E613_235,-9.173773,-0.1334188
E614_672,10.905451,0.18350987
E615_434,3.011979,-1.1017293
E616_233,-8.410573,0.8169077
E617_173,-7.7714543,-0.3925487
E618_326,-3.5493875,1.0305285
E619_733,12.136775,0.91242284
E620_760,16.65922,-1.7636498
E621_105,-19.415514,0.03871545
E622_523,7.9089704,-2.3378017
E623_283,-5.533672,0.4571784
E624_602,9.248287,-0.664428
E625_561,10.941936,0.37550557
E626_207,-7.3577056,-0.6163956
E627_571,12.340078,0.19486299
E628_333,-1.8728197,-0.9229739
E629_101,-13.715125,0.14874561
E630_700,13.786734,-0.09597776
E631_453,6.3587804,-0.0882125
E632_139,-14.643452,-0.0017636857
E633_156,-17.311687,0.2580365
E634_110,-17.227114,0.8467193
E635_288,-5.162258,0.24981898
E636_167,-14.867455,0.7958921
E637_528,7.7101426,-1.4978524
E638_658,19.77667,-0.31751427
E639_690,14.475818,-1.2599669
E640_428,4.463535,-0.38059852
E641_232,-8.743029,0.46522713
E642_560,12.591192,0.23454455
E643_227,-13.093338,0.19469279
E644_213,-8.906509,0.002452964
E645_517,10.32286,-0.2675502
E646_233,-14.892028,1.3985257
E647_541,9.458571,-0.48611435
E648_410,2.227942,-1.0203226
E649_317,-2.1107984,0.21004112
E650_698,15.198061,-1.180073
E651_303,-1.9264895,-0.40383714
E652_20,-21.636875,0.78716934
E653_52,-18.901642,0.6406036
E654_560,3.1260264,-0.6276277
E655_26,-21.005325,1.2103064
E656_176,-14.658297,1.0769958
E657_41,-20.024462,1.1023314
E658_318,-1.9459175,0.65509975
E659_591,10.060541,0.11141072
E660_193,-8.408601,0.7171093
E661_708,19.430288,-1.465152
E662_138,-13.952132,1.7451708
E663_784,19.586006,-1.3393961
E664_194,-13.788685,-0.47058004
E665_266,-7.632148,0.25269103
E666_340,-0.1277735,0.08961404
E667_796,16.397194,-1.2233412
E668_5,-21.629116,1.2993071
E669_632,17.972675,-0.57817084
E670_532,8.219438,-1.1364683
E671_28,-19.126896,1.2533041
E672_365,2.6633604,0.069039956
E673_165,-14.62578,1.433686
E674_668,17.768963,-1.0707864
E675_187,-13.90293,1.249074
E676_525,7.6447415,-1.0757571
E677_323,-4.5357933,-0.043455746
E678_475,6.448849,-0.3295759
E679_264,-9.598542,0.6435255
E680_524,11.3125105,0.43956795
E681_411,1.6417394,0.47518903
E682_338,-2.139829,1.1688371
E683_422,-0.7435846,0.16661286
E684_300,-7.402543,0.82555825
E685_146,-13.313266,-0.2672234
E686_780,20.257456,-0.70830786
E687_133,-13.928256,0.4169809
E688_23,-19.631626,0.31161603
E689_426,7.874517,-0.848689
E690_471,2.1225307,-0.38586894
E691_560,9.428058,0.20449606
E692_249,-7.698279,0.3031617
E693_26,-19.816896,0.9512108
E694_485,7.1188335,-2.0178854
E695_692,16.584312,-0.79201066
E696_572,8.037767,-1.2984843
E697_361,-3.1285968,0.051641576
E698_162,-10.611259,0.15659899
E699_32,-19.793312,0.46658042
E700_642,13.923602,-0.46257508
E701_165,-13.597465,-0.20044689
E702_725,20.719091,0.5083142
E703_541,4.3636236,-0.079514086
E704_126,-13.524031,0.76058537
E705_545,12.122445,0.20497529
E706_550,10.515555,-0.7934623
E707_302,-3.9939961,0.9602842
E708_394,-2.051857,-0.44878408
E709_93,-15.492571,0.73909235
E710_707,18.312452,-0.08361855
E711_310,-3.2101777,-0.5453946
E712_116,-15.77928,0.06376369
E713_109,-17.679705,1.5398073
E714_402,2.8614244,1.7335384
E715_676,9.27736,0.91657007
E716_26,-19.845598,1.1227382
E717_200,-7.4210134,-0.33198276
E718_538,7.7990017,0.06347169
E719_127,-13.16105,1.2856071
E720_564,7.686459,0.44953206
E721_777,15.317551,-0.13513781
E722_624,12.7316265,0.4710854
E723_774,19.63927,-0.121263936
E724_120,-19.833761,0.7151043
E725_674,16.529133,-1.7936945
E726_728,20.347193,-0.17077118
E727_762,20.631725,0.41833615
E728_204,-14.426487,-0.48872006
E729_469,0.24782732,0.6534213
E730_778,20.713709,0.5922491
E731_616,10.323256,-0.77095956
E732_90,-19.152832,1.6193056
E733_493,7.5282617,-1.9523367
E734_370,-0.8022956,-0.33493346
E735_420,0.17369188,0.06967829
E736_270,-7.060993,0.27774137
E737_333,2.2987902,-0.39007565
E738_697,16.728458,-1.7865709
E739_117,-17.26842,0.43490192
E740_114,-14.112745,-0.013964848
E741_151,-14.04024,0.9740206
E742_522,3.8358731,-1.2803879
E743_281,-1.9717438,-0.4613851
E744_47,-18.731176,0.116261326
E745_108,-17.025787,0.9342195
E746_436,2.913759,0.59888214
E747_200,-8.543449,0.06873537
E748_48,-18.930904,0.86394256
E749_483,2.6442902,0.15606265
E750_98,-18.480152,0.7426285
E751_68,-19.181738,-0.26364973
E752_587,7.0052342,0.025345838
E753_502,3.9334939,-0.6390385
E754_133,-13.207137,0.16834103
E755_118,-13.772192,0.45903724
E756_637,14.496397,-0.5950885
E757_64,-20.135365,1.0014797
E758_725,18.754528,-0.9292523
E759_632,17.120129,-1.5930154
E760_20,-19.557665,1.5921102
E761_241,-8.937555,0.38102812
E762_480,8.0142145,-1.059311
E763_74,-18.416494,0.20012783
E764_648,14.534534,-1.7388698
E765_195,-14.506526,1.32887
E766_299,-6.5621285,0.49178493
E767_675,19.48508,-0.51344013
E768_469,-0.28685424,-0.20178783
E769_680,8.871888,-1.217804
E770_669,16.176922,-0.922107
E771_314,-5.171029,0.81001323
E772_296,-2.3188598,-0.2789748
E773_292,-9.9151325,0.5270082
E774_184,-9.246565,0.06229755
E775_643,18.963335,-0.6084292
E776_533,12.485668,-0.86445254
E777_703,17.031454,-0.17972878
E778_780,21.269564,1.3262975
E779_496,7.3997684,-1.3766301
E780_167,-12.558561,0.5955399
E781_347,-6.1983953,0.344788
E782_403,2.6283934,0.17354725
E783_472,4.46838,0.33478358
E784_221,-13.797421,0.55966586
E785_706,16.755573,-0.6019314
E786_142,-12.882807,1.0439872
E787_162,-12.920803,0.281944
E788_55,-19.216478,1.1546106
E789_622,13.393508,-0.79738325
E790_523,7.667245,-1.2200887
E791_464,7.7391405,0.07868598
E792_438,-2.0193717,-0.7292403
E793_46,-18.853537,0.83145565
E794_139,-14.1667795,1.5018623
E795_178,-12.545117,0.7931882
E796_778,20.683142,0.52601314
E797_72,-13.876653,0.10518675
E798_233,-8.801168,1.3093034
E799_258,-8.554099,1.0014648
E800_583,8.24506,-1.2766514
E801_133,-15.03457,-0.53284156
E802_260,-8.144049,1.4488679
E803_240,-6.9560714,0.933688
E804_505,9.804901,-0.40015087
E805_288,-8.129586,0.9497163
E806_618,13.330676,-0.6086372
E807_658,7.601863,-0.6459652
E808_437,1.1280693,0.45173123
E809_272,-8.60035,0.37433764
E810_683,18.869621,-0.63530445
E811_211,-14.461346,0.025160847
E812_791,21.081724,1.1131237
