Cell ID,PseudoTime,Time,Experiment
E67_779,0.9749687108886108,779.0,67
E68_83,0.10387984981226533,83.0,68
E69_565,0.7071339173967459,565.0,69
E70_733,0.9173967459324155,733.0,70
E71_659,0.8247809762202754,659.0,71
E72_759,0.9499374217772215,759.0,72
E73_547,0.6846057571964956,547.0,73
E74_299,0.3742177722152691,299.0,74
E75_707,0.8848560700876095,707.0,75
E76_47,0.058823529411764705,47.0,76
E77_169,0.21151439299123906,169.0,77
E78_681,0.8523153942428036,681.0,78
E79_576,0.72090112640801,576.0,79
E80_390,0.4881101376720901,390.0,80
E81_600,0.7509386733416771,600.0,81
E82_490,0.6132665832290363,490.0,82
E83_172,0.21526908635794745,172.0,83
E84_734,0.918648310387985,734.0,84
E85_757,0.9474342928660826,757.0,85
E86_4,0.0050062578222778474,4.0,86
E87_625,0.7822277847309136,625.0,87
E88_783,0.9799749687108886,783.0,88
E89_163,0.20400500625782228,163.0,89
E90_417,0.5219023779724656,417.0,90
E91_551,0.6896120150187734,551.0,91
E92_552,0.690863579474343,552.0,92
E93_616,0.7709637046307884,616.0,93
E94_661,0.8272841051314143,661.0,94
E95_208,0.26032540675844806,208.0,95
E96_189,0.23654568210262827,189.0,96
E97_409,0.5118898623279099,409.0,97
E98_133,0.16645807259073842,133.0,98
E99_576,0.72090112640801,576.0,99
E100_227,0.28410513141426785,227.0,100
E101_715,0.8948685857321652,715.0,101
E102_775,0.9699624530663329,775.0,102
E103_276,0.3454317897371715,276.0,103
E104_288,0.360450563204005,288.0,104
E105_146,0.18272841051314143,146.0,105
E106_586,0.7334167709637046,586.0,106
E107_55,0.0688360450563204,55.0,107
E108_357,0.44680851063829785,357.0,108
E109_289,0.3617021276595745,289.0,109
E110_285,0.3566958698372966,285.0,110
E111_757,0.9474342928660826,757.0,111
E112_333,0.4167709637046308,333.0,112
E113_123,0.1539424280350438,123.0,113
E114_325,0.4067584480600751,325.0,114
E115_462,0.5782227784730913,462.0,115
E116_129,0.16145181476846057,129.0,116
E117_362,0.4530663329161452,362.0,117
E118_792,0.9912390488110138,792.0,118
E119_654,0.818523153942428,654.0,119
E120_194,0.2428035043804756,194.0,120
E121_260,0.32540675844806005,260.0,121
E122_318,0.3979974968710889,318.0,122
E123_440,0.5506883604505632,440.0,123
E124_628,0.785982478097622,628.0,124
E125_258,0.32290362953692114,258.0,125
E126_372,0.4655819774718398,372.0,126
E127_385,0.4818523153942428,385.0,127
E128_524,0.655819774718398,524.0,128
E129_606,0.7584480600750939,606.0,129
E130_297,0.3717146433041302,297.0,130
E131_487,0.609511889862328,487.0,131
E132_99,0.12390488110137672,99.0,132
E133_506,0.6332916145181476,506.0,133
E134_80,0.10012515644555695,80.0,134
E135_461,0.5769712140175219,461.0,135
E136_775,0.9699624530663329,775.0,136
E137_617,0.772215269086358,617.0,137
E138_279,0.34918648310387984,279.0,138
E139_791,0.9899874843554443,791.0,139
E140_191,0.2390488110137672,191.0,140
E141_125,0.15644555694618273,125.0,141
E142_48,0.060075093867334166,48.0,142
E143_485,0.6070087609511889,485.0,143
E144_92,0.11514392991239049,92.0,144
E145_84,0.10513141426783479,84.0,145
E146_482,0.6032540675844806,482.0,146
E147_303,0.37922403003754696,303.0,147
E148_234,0.2928660826032541,234.0,148
E149_576,0.72090112640801,576.0,149
E150_0,0.0,0.0,150
E151_688,0.8610763454317898,688.0,151
E152_133,0.16645807259073842,133.0,152
E153_581,0.7271589486858573,581.0,153
E154_626,0.7834793491864831,626.0,154
E155_739,0.9249061326658323,739.0,155
E156_325,0.4067584480600751,325.0,156
E157_64,0.08010012515644556,64.0,157
E158_219,0.27409261576971217,219.0,158
E159_601,0.7521902377972466,601.0,159
E160_784,0.981226533166458,784.0,160
E161_462,0.5782227784730913,462.0,161
E162_240,0.30037546933667086,240.0,162
E163_515,0.6445556946182729,515.0,163
E164_421,0.5269086357947435,421.0,164
E165_735,0.9198998748435544,735.0,165
E166_321,0.40175219023779724,321.0,166
E167_101,0.12640801001251564,101.0,167
E168_4,0.0050062578222778474,4.0,168
E169_271,0.33917396745932415,271.0,169
E170_383,0.4793491864831039,383.0,170
E171_666,0.8335419274092616,666.0,171
E172_292,0.36545682102628285,292.0,172
E173_313,0.39173967459324155,313.0,173
E174_524,0.655819774718398,524.0,174
E175_661,0.8272841051314143,661.0,175
E176_659,0.8247809762202754,659.0,176
E177_722,0.9036295369211514,722.0,177
E178_120,0.15018773466833543,120.0,178
E179_285,0.3566958698372966,285.0,179
E180_53,0.06633291614518148,53.0,180
E181_455,0.5694618272841051,455.0,181
E182_590,0.7384230287859824,590.0,182
E183_219,0.27409261576971217,219.0,183
E184_666,0.8335419274092616,666.0,184
E185_632,0.7909887359198998,632.0,185
E186_40,0.05006257822277847,40.0,186
E187_217,0.2715894868585732,217.0,187
E188_34,0.0425531914893617,34.0,188
E189_524,0.655819774718398,524.0,189
E190_103,0.12891113892365458,103.0,190
E191_455,0.5694618272841051,455.0,191
E192_207,0.2590738423028786,207.0,192
E193_428,0.5356695869837297,428.0,193
E194_62,0.07759699624530664,62.0,194
E195_482,0.6032540675844806,482.0,195
E196_294,0.36795994993742176,294.0,196
E197_249,0.311639549436796,249.0,197
E198_707,0.8848560700876095,707.0,198
E199_743,0.9299123904881101,743.0,199
E200_277,0.34668335419274093,277.0,200
E201_335,0.4192740926157697,335.0,201
E202_702,0.8785982478097623,702.0,202
E203_661,0.8272841051314143,661.0,203
E204_660,0.8260325406758448,660.0,204
E205_509,0.6370463078848561,509.0,205
E206_560,0.7008760951188986,560.0,206
E207_591,0.7396745932415519,591.0,207
E208_651,0.8147684605757196,651.0,208
E209_184,0.23028785982478098,184.0,209
E210_769,0.9624530663329162,769.0,210
E211_359,0.4493116395494368,359.0,211
E212_122,0.15269086357947434,122.0,212
E213_86,0.10763454317897372,86.0,213
E214_118,0.1476846057571965,118.0,214
E215_376,0.47058823529411764,376.0,215
E216_458,0.5732165206508135,458.0,216
E217_96,0.12015018773466833,96.0,217
E218_48,0.060075093867334166,48.0,218
E219_465,0.5819774718397998,465.0,219
E220_524,0.655819774718398,524.0,220
E221_185,0.23153942428035043,185.0,221
E222_120,0.15018773466833543,120.0,222
E223_790,0.9887359198998749,790.0,223
E224_624,0.7809762202753442,624.0,224
E225_358,0.44806007509386736,358.0,225
E226_49,0.06132665832290363,49.0,226
E227_378,0.47309136420525655,378.0,227
E228_604,0.7559449311639549,604.0,228
E229_94,0.11764705882352941,94.0,229
E230_667,0.8347934918648311,667.0,230
E231_762,0.9536921151439299,762.0,231
E232_91,0.11389236545682102,91.0,232
E233_524,0.655819774718398,524.0,233
E234_483,0.60450563204005,483.0,234
E235_306,0.3829787234042553,306.0,235
E236_120,0.15018773466833543,120.0,236
E237_781,0.9774718397997497,781.0,237
E238_246,0.3078848560700876,246.0,238
E239_201,0.25156445556946183,201.0,239
E240_404,0.5056320400500626,404.0,240
E241_141,0.17647058823529413,141.0,241
E242_413,0.5168961201501877,413.0,242
E243_545,0.6821026282853567,545.0,243
E244_732,0.9161451814768461,732.0,244
E245_540,0.6758448060075094,540.0,245
E246_526,0.6583229036295369,526.0,246
E247_735,0.9198998748435544,735.0,247
E248_653,0.8172715894868585,653.0,248
E249_265,0.3316645807259074,265.0,249
E250_100,0.1251564455569462,100.0,250
E251_441,0.5519399249061326,441.0,251
E252_672,0.8410513141426783,672.0,252
E253_616,0.7709637046307884,616.0,253
E254_610,0.7634543178973717,610.0,254
E255_321,0.40175219023779724,321.0,255
E256_370,0.46307884856070086,370.0,256
E257_93,0.11639549436795996,93.0,257
E258_735,0.9198998748435544,735.0,258
E259_370,0.46307884856070086,370.0,259
E260_499,0.6245306633291614,499.0,260
E261_659,0.8247809762202754,659.0,261
E262_694,0.8685857321652065,694.0,262
E263_713,0.8923654568210263,713.0,263
E264_159,0.19899874843554444,159.0,264
E265_92,0.11514392991239049,92.0,265
E266_563,0.704630788485607,563.0,266
E267_176,0.2202753441802253,176.0,267
E268_1,0.0012515644555694619,1.0,268
E269_121,0.15143929912390489,121.0,269
E270_92,0.11514392991239049,92.0,270
E271_210,0.26282853566958697,210.0,271
E272_293,0.3667083854818523,293.0,272
E273_499,0.6245306633291614,499.0,273
E274_268,0.3354192740926158,268.0,274
E275_89,0.1113892365456821,89.0,275
E276_646,0.8085106382978723,646.0,276
E277_79,0.09887359198998748,79.0,277
E278_352,0.4405506883604506,352.0,278
E279_700,0.8760951188986232,700.0,279
E280_412,0.5156445556946183,412.0,280
E281_196,0.2453066332916145,196.0,281
E282_160,0.2002503128911139,160.0,282
E283_216,0.27033792240300375,216.0,283
E284_239,0.29912390488110135,239.0,284
E285_765,0.9574468085106383,765.0,285
E286_516,0.6458072590738423,516.0,286
E287_615,0.769712140175219,615.0,287
E288_136,0.1702127659574468,136.0,288
E289_569,0.7121401752190237,569.0,289
E290_142,0.17772215269086358,142.0,290
E291_415,0.5193992490613266,415.0,291
E292_275,0.344180225281602,275.0,292
E293_617,0.772215269086358,617.0,293
E294_174,0.21777221526908636,174.0,294
E295_634,0.7934918648310388,634.0,295
E296_178,0.2227784730913642,178.0,296
E297_384,0.4806007509386733,384.0,297
E298_589,0.737171464330413,589.0,298
E299_461,0.5769712140175219,461.0,299
E300_345,0.43178973717146435,345.0,300
E301_316,0.3954943679599499,316.0,301
E302_200,0.2503128911138924,200.0,302
E303_9,0.011264080100125156,9.0,303
E304_39,0.04881101376720901,39.0,304
E305_227,0.28410513141426785,227.0,305
E306_405,0.5068836045056321,405.0,306
E307_628,0.785982478097622,628.0,307
E308_216,0.27033792240300375,216.0,308
E309_354,0.4430538172715895,354.0,309
E310_508,0.6357947434292867,508.0,310
E311_171,0.21401752190237797,171.0,311
E312_369,0.4618272841051314,369.0,312
E313_345,0.43178973717146435,345.0,313
E314_338,0.4230287859824781,338.0,314
E315_464,0.5807259073842302,464.0,315
E316_592,0.7409261576971214,592.0,316
E317_259,0.3241551939924906,259.0,317
E318_704,0.8811013767209012,704.0,318
E319_247,0.3091364205256571,247.0,319
E320_731,0.9148936170212766,731.0,320
E321_97,0.1214017521902378,97.0,321
E322_334,0.41802252816020025,334.0,322
E323_784,0.981226533166458,784.0,323
E324_415,0.5193992490613266,415.0,324
E325_467,0.5844806007509387,467.0,325
E326_535,0.6695869837296621,535.0,326
E327_477,0.5969962453066333,477.0,327
E328_83,0.10387984981226533,83.0,328
E329_477,0.5969962453066333,477.0,329
E330_313,0.39173967459324155,313.0,330
E331_551,0.6896120150187734,551.0,331
E332_472,0.590738423028786,472.0,332
E333_778,0.9737171464330413,778.0,333
E334_172,0.21526908635794745,172.0,334
E335_483,0.60450563204005,483.0,335
E336_762,0.9536921151439299,762.0,336
E337_412,0.5156445556946183,412.0,337
E338_538,0.6733416770963705,538.0,338
E339_620,0.7759699624530664,620.0,339
E340_68,0.0851063829787234,68.0,340
E341_381,0.47684605757196497,381.0,341
E342_150,0.18773466833541927,150.0,342
E343_423,0.5294117647058824,423.0,343
E344_662,0.8285356695869838,662.0,344
E345_289,0.3617021276595745,289.0,345
E346_390,0.4881101376720901,390.0,346
E347_490,0.6132665832290363,490.0,347
E348_720,0.9011264080100125,720.0,348
E349_423,0.5294117647058824,423.0,349
E350_468,0.5857321652065082,468.0,350
E351_53,0.06633291614518148,53.0,351
E352_162,0.20275344180225283,162.0,352
E353_556,0.6958698372966208,556.0,353
E354_630,0.7884856070087609,630.0,354
E355_659,0.8247809762202754,659.0,355
E356_282,0.35294117647058826,282.0,356
E357_3,0.0037546933667083854,3.0,357
E358_613,0.7672090112640801,613.0,358
E359_244,0.3053817271589487,244.0,359
E360_177,0.22152690863579474,177.0,360
E361_323,0.40425531914893614,323.0,361
E362_749,0.9374217772215269,749.0,362
E363_302,0.37797246558197745,302.0,363
E364_587,0.7346683354192741,587.0,364
E365_157,0.1964956195244055,157.0,365
E366_331,0.4142678347934919,331.0,366
E367_690,0.8635794743429287,690.0,367
E368_777,0.9724655819774718,777.0,368
E369_134,0.1677096370463079,134.0,369
E370_720,0.9011264080100125,720.0,370
E371_125,0.15644555694618273,125.0,371
E372_318,0.3979974968710889,318.0,372
E373_60,0.07509386733416772,60.0,373
E374_344,0.4305381727158949,344.0,374
E375_400,0.5006257822277848,400.0,375
E376_371,0.4643304130162703,371.0,376
E377_678,0.8485607008760951,678.0,377
E378_686,0.8585732165206508,686.0,378
E379_578,0.723404255319149,578.0,379
E380_728,0.9111389236545682,728.0,380
E381_487,0.609511889862328,487.0,381
E382_491,0.6145181476846058,491.0,382
E383_627,0.7847309136420526,627.0,383
E384_798,0.9987484355444305,798.0,384
E385_296,0.3704630788485607,296.0,385
E386_287,0.3591989987484355,287.0,386
E387_436,0.5456821026282853,436.0,387
E388_668,0.8360450563204005,668.0,388
E389_16,0.02002503128911139,16.0,389
E390_222,0.27784730913642053,222.0,390
E391_738,0.9236545682102628,738.0,391
E392_481,0.6020025031289111,481.0,392
E393_391,0.48936170212765956,391.0,393
E394_713,0.8923654568210263,713.0,394
E395_409,0.5118898623279099,409.0,395
E396_259,0.3241551939924906,259.0,396
E397_656,0.8210262828535669,656.0,397
E398_668,0.8360450563204005,668.0,398
E399_176,0.2202753441802253,176.0,399
E400_428,0.5356695869837297,428.0,400
E401_217,0.2715894868585732,217.0,401
E402_709,0.8873591989987485,709.0,402
E403_777,0.9724655819774718,777.0,403
E404_49,0.06132665832290363,49.0,404
E405_453,0.5669586983729662,453.0,405
E406_92,0.11514392991239049,92.0,406
E407_588,0.7359198998748435,588.0,407
E408_700,0.8760951188986232,700.0,408
E409_19,0.023779724655819776,19.0,409
E410_591,0.7396745932415519,591.0,410
E411_668,0.8360450563204005,668.0,411
E412_593,0.7421777221526908,593.0,412
E413_427,0.5344180225281602,427.0,413
E414_632,0.7909887359198998,632.0,414
E415_52,0.06508135168961202,52.0,415
E416_90,0.11264080100125157,90.0,416
E417_130,0.16270337922403003,130.0,417
E418_293,0.3667083854818523,293.0,418
E419_610,0.7634543178973717,610.0,419
E420_400,0.5006257822277848,400.0,420
E421_467,0.5844806007509387,467.0,421
E422_467,0.5844806007509387,467.0,422
E423_759,0.9499374217772215,759.0,423
E424_204,0.2553191489361702,204.0,424
E425_110,0.1376720901126408,110.0,425
E426_415,0.5193992490613266,415.0,426
E427_426,0.5331664580725908,426.0,427
E428_507,0.6345431789737171,507.0,428
E429_516,0.6458072590738423,516.0,429
E430_385,0.4818523153942428,385.0,430
E431_482,0.6032540675844806,482.0,431
E432_44,0.05506883604505632,44.0,432
E433_80,0.10012515644555695,80.0,433
E434_18,0.02252816020025031,18.0,434
E435_182,0.22778473091364204,182.0,435
E436_338,0.4230287859824781,338.0,436
E437_520,0.6508135168961201,520.0,437
E438_748,0.9361702127659575,748.0,438
E439_458,0.5732165206508135,458.0,439
E440_727,0.9098873591989988,727.0,440
E441_156,0.19524405506883605,156.0,441
E442_44,0.05506883604505632,44.0,442
E443_54,0.06758448060075094,54.0,443
E444_297,0.3717146433041302,297.0,444
E445_642,0.8035043804755945,642.0,445
E446_270,0.3379224030037547,270.0,446
E447_651,0.8147684605757196,651.0,447
E448_608,0.7609511889862328,608.0,448
E449_273,0.34167709637046306,273.0,449
E450_174,0.21777221526908636,174.0,450
E451_174,0.21777221526908636,174.0,451
E452_480,0.6007509386733417,480.0,452
E453_744,0.9311639549436797,744.0,453
E454_788,0.986232790988736,788.0,454
E455_319,0.3992490613266583,319.0,455
E456_755,0.9449311639549437,755.0,456
E457_676,0.8460575719649562,676.0,457
E458_552,0.690863579474343,552.0,458
E459_472,0.590738423028786,472.0,459
E460_293,0.3667083854818523,293.0,460
E461_781,0.9774718397997497,781.0,461
E462_469,0.5869837296620776,469.0,462
E463_517,0.6470588235294118,517.0,463
E464_508,0.6357947434292867,508.0,464
E465_104,0.13016270337922403,104.0,465
E466_86,0.10763454317897372,86.0,466
E467_74,0.09261576971214018,74.0,467
E468_2,0.0025031289111389237,2.0,468
E469_438,0.5481852315394243,438.0,469
E470_330,0.4130162703379224,330.0,470
E471_388,0.4856070087609512,388.0,471
E472_167,0.20901126408010012,167.0,472
E473_12,0.015018773466833541,12.0,473
E474_455,0.5694618272841051,455.0,474
E475_417,0.5219023779724656,417.0,475
E476_452,0.5657071339173968,452.0,476
E477_705,0.8823529411764706,705.0,477
E478_705,0.8823529411764706,705.0,478
E479_633,0.7922403003754693,633.0,479
E480_123,0.1539424280350438,123.0,480
E481_692,0.8660826032540676,692.0,481
E482_451,0.5644555694618273,451.0,482
E483_324,0.40550688360450565,324.0,483
E484_508,0.6357947434292867,508.0,484
E485_51,0.06382978723404255,51.0,485
E486_357,0.44680851063829785,357.0,486
E487_621,0.7772215269086358,621.0,487
E488_562,0.7033792240300375,562.0,488
E489_555,0.6946182728410513,555.0,489
E490_562,0.7033792240300375,562.0,490
E491_428,0.5356695869837297,428.0,491
E492_618,0.7734668335419274,618.0,492
E493_771,0.9649561952440551,771.0,493
E494_398,0.4981226533166458,398.0,494
E495_23,0.028785982478097622,23.0,495
E496_238,0.2978723404255319,238.0,496
E497_363,0.45431789737171463,363.0,497
E498_147,0.18397997496871088,147.0,498
E499_544,0.6808510638297872,544.0,499
E500_374,0.46808510638297873,374.0,500
E501_251,0.3141426783479349,251.0,501
E502_31,0.03879849812265332,31.0,502
E503_59,0.07384230287859825,59.0,503
E504_676,0.8460575719649562,676.0,504
E505_227,0.28410513141426785,227.0,505
E506_388,0.4856070087609512,388.0,506
E507_35,0.04380475594493116,35.0,507
E508_723,0.904881101376721,723.0,508
E509_517,0.6470588235294118,517.0,509
E510_769,0.9624530663329162,769.0,510
E511_425,0.5319148936170213,425.0,511
E512_318,0.3979974968710889,318.0,512
E513_401,0.5018773466833542,401.0,513
E514_387,0.48435544430538174,387.0,514
E515_75,0.09386733416770963,75.0,515
E516_205,0.2565707133917397,205.0,516
E517_188,0.23529411764705882,188.0,517
E518_303,0.37922403003754696,303.0,518
E519_200,0.2503128911138924,200.0,519
E520_519,0.6495619524405507,519.0,520
E521_317,0.3967459324155194,317.0,521
E522_270,0.3379224030037547,270.0,522
E523_137,0.17146433041301626,137.0,523
E524_116,0.14518147684605756,116.0,524
E525_75,0.09386733416770963,75.0,525
E526_436,0.5456821026282853,436.0,526
E527_648,0.8110137672090113,648.0,527
E528_674,0.8435544430538173,674.0,528
E529_640,0.8010012515644556,640.0,529
E530_606,0.7584480600750939,606.0,530
E531_149,0.18648310387984982,149.0,531
E532_261,0.32665832290362956,261.0,532
E533_732,0.9161451814768461,732.0,533
E534_245,0.30663329161451813,245.0,534
E535_557,0.6971214017521903,557.0,535
E536_798,0.9987484355444305,798.0,536
E537_334,0.41802252816020025,334.0,537
E538_758,0.9486858573216521,758.0,538
E539_360,0.45056320400500627,360.0,539
E540_550,0.688360450563204,550.0,540
E541_216,0.27033792240300375,216.0,541
E542_53,0.06633291614518148,53.0,542
E543_72,0.09011264080100125,72.0,543
E544_718,0.8986232790988736,718.0,544
E545_378,0.47309136420525655,378.0,545
E546_497,0.6220275344180225,497.0,546
E547_149,0.18648310387984982,149.0,547
E548_643,0.804755944931164,643.0,548
E549_248,0.31038798498122655,248.0,549
E550_313,0.39173967459324155,313.0,550
E551_417,0.5219023779724656,417.0,551
E552_226,0.2828535669586984,226.0,552
E553_469,0.5869837296620776,469.0,553
E554_586,0.7334167709637046,586.0,554
E555_135,0.16896120150187735,135.0,555
E556_47,0.058823529411764705,47.0,556
E557_83,0.10387984981226533,83.0,557
E558_428,0.5356695869837297,428.0,558
E559_767,0.9599499374217773,767.0,559
E560_695,0.869837296620776,695.0,560
E561_506,0.6332916145181476,506.0,561
E562_483,0.60450563204005,483.0,562
E563_142,0.17772215269086358,142.0,563
E564_369,0.4618272841051314,369.0,564
E565_66,0.08260325406758448,66.0,565
E566_583,0.7296620775969962,583.0,566
E567_698,0.8735919899874843,698.0,567
E568_487,0.609511889862328,487.0,568
E569_548,0.685857321652065,548.0,569
E570_225,0.2816020025031289,225.0,570
E571_159,0.19899874843554444,159.0,571
E572_609,0.7622027534418022,609.0,572
E573_56,0.07008760951188986,56.0,573
E574_140,0.17521902377972465,140.0,574
E575_57,0.07133917396745933,57.0,575
E576_84,0.10513141426783479,84.0,576
E577_232,0.2903629536921151,232.0,577
E578_652,0.8160200250312891,652.0,578
E579_197,0.246558197747184,197.0,579
E580_741,0.9274092615769712,741.0,580
E581_307,0.38423028785982477,307.0,581
E582_329,0.4117647058823529,329.0,582
E583_76,0.0951188986232791,76.0,583
E584_567,0.7096370463078848,567.0,584
E585_29,0.03629536921151439,29.0,585
E586_658,0.8235294117647058,658.0,586
E587_227,0.28410513141426785,227.0,587
E588_286,0.3579474342928661,286.0,588
E589_470,0.5882352941176471,470.0,589
E590_435,0.5444305381727159,435.0,590
E591_611,0.7647058823529411,611.0,591
E592_362,0.4530663329161452,362.0,592
E593_542,0.6783479349186483,542.0,593
E594_85,0.10638297872340426,85.0,594
E595_619,0.7747183979974969,619.0,595
E596_16,0.02002503128911139,16.0,596
E597_240,0.30037546933667086,240.0,597
E598_259,0.3241551939924906,259.0,598
E599_365,0.4568210262828536,365.0,599
E600_343,0.4292866082603254,343.0,600
E601_479,0.5994993742177722,479.0,601
E602_603,0.7546933667083855,603.0,602
E603_239,0.29912390488110135,239.0,603
E604_739,0.9249061326658323,739.0,604
E605_494,0.6182728410513142,494.0,605
E606_638,0.7984981226533167,638.0,606
E607_606,0.7584480600750939,606.0,607
E608_134,0.1677096370463079,134.0,608
E609_704,0.8811013767209012,704.0,609
E610_301,0.376720901126408,301.0,610
E611_579,0.7246558197747184,579.0,611
E612_15,0.01877346683354193,15.0,612
E613_266,0.33291614518147683,266.0,613
E614_165,0.2065081351689612,165.0,614
E615_772,0.9662077596996246,772.0,615
E616_611,0.7647058823529411,611.0,616
E617_22,0.02753441802252816,22.0,617
E618_699,0.8748435544430538,699.0,618
E619_245,0.30663329161451813,245.0,619
E620_702,0.8785982478097623,702.0,620
E621_551,0.6896120150187734,551.0,621
E622_160,0.2002503128911139,160.0,622
E623_637,0.7972465581977471,637.0,623
E624_362,0.4530663329161452,362.0,624
E625_760,0.951188986232791,760.0,625
E626_120,0.15018773466833543,120.0,626
E627_74,0.09261576971214018,74.0,627
E628_17,0.02127659574468085,17.0,628
E629_421,0.5269086357947435,421.0,629
E630_347,0.43429286608260326,347.0,630
E631_513,0.6420525657071339,513.0,631
E632_571,0.7146433041301627,571.0,632
E633_423,0.5294117647058824,423.0,633
E634_536,0.6708385481852316,536.0,634
E635_10,0.012515644555694618,10.0,635
E636_601,0.7521902377972466,601.0,636
E637_105,0.13141426783479349,105.0,637
E638_558,0.6983729662077597,558.0,638
E639_480,0.6007509386733417,480.0,639
E640_341,0.4267834793491865,341.0,640
E641_95,0.11889862327909888,95.0,641
E642_250,0.31289111389236546,250.0,642
E643_498,0.623279098873592,498.0,643
E644_85,0.10638297872340426,85.0,644
E645_443,0.5544430538172715,443.0,645
E646_761,0.9524405506883604,761.0,646
E647_84,0.10513141426783479,84.0,647
E648_513,0.6420525657071339,513.0,648
E649_723,0.904881101376721,723.0,649
E650_42,0.052565707133917394,42.0,650
E651_264,0.3304130162703379,264.0,651
E652_2,0.0025031289111389237,2.0,652
E653_623,0.7797246558197747,623.0,653
E654_524,0.655819774718398,524.0,654
E655_502,0.6282853566958698,502.0,655
E656_144,0.1802252816020025,144.0,656
E657_35,0.04380475594493116,35.0,657
E658_4,0.0050062578222778474,4.0,658
E659_647,0.8097622027534418,647.0,659
E660_775,0.9699624530663329,775.0,660
E661_44,0.05506883604505632,44.0,661
E662_186,0.2327909887359199,186.0,662
E663_679,0.8498122653316645,679.0,663
E664_676,0.8460575719649562,676.0,664
E665_361,0.4518147684605757,361.0,665
E666_301,0.376720901126408,301.0,666
E667_627,0.7847309136420526,627.0,667
E668_661,0.8272841051314143,661.0,668
E669_480,0.6007509386733417,480.0,669
E670_17,0.02127659574468085,17.0,670
E671_50,0.0625782227784731,50.0,671
E672_347,0.43429286608260326,347.0,672
E673_438,0.5481852315394243,438.0,673
E674_110,0.1376720901126408,110.0,674
E675_666,0.8335419274092616,666.0,675
E676_233,0.29161451814768463,233.0,676
E677_240,0.30037546933667086,240.0,677
E678_794,0.9937421777221527,794.0,678
E679_662,0.8285356695869838,662.0,679
E680_747,0.934918648310388,747.0,680
E681_274,0.3429286608260325,274.0,681
E682_8,0.010012515644555695,8.0,682
E683_725,0.9073842302878599,725.0,683
E684_603,0.7546933667083855,603.0,684
E685_165,0.2065081351689612,165.0,685
E686_291,0.3642052565707134,291.0,686
E687_306,0.3829787234042553,306.0,687
E688_755,0.9449311639549437,755.0,688
E689_642,0.8035043804755945,642.0,689
E690_421,0.5269086357947435,421.0,690
E691_129,0.16145181476846057,129.0,691
E692_304,0.3804755944931164,304.0,692
E693_30,0.03754693366708386,30.0,693
E694_352,0.4405506883604506,352.0,694
E695_549,0.6871088861076345,549.0,695
E696_589,0.737171464330413,589.0,696
E697_452,0.5657071339173968,452.0,697
E698_56,0.07008760951188986,56.0,698
E699_403,0.5043804755944932,403.0,699
